,price,area,주차대수,범죄율,건물연식,대규모점포_거리,버스정류장_거리,지하철역_거리,학교_거리,유치원_거리,병원_거리,주택구매력지수,RIR,LIR,code,date
586,0.07366946778711483,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.49281499183308664,0.24110671936758898,0.6566265060240963,A10044002-60.0,201206.0
587,0.06479925303454717,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.5823134602140341,0.2292490118577074,0.6355421686746989,A10044002-60.0,201207.0
588,0.06134453781512605,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.635681235212658,0.21080368906455849,0.6626506024096386,A10044002-60.0,201208.0
589,0.07058823529411765,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.6589610919397906,0.1673254281949934,0.6475903614457832,A10044002-60.0,201209.0
590,0.06993464052287582,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.6740393682850181,0.1541501976284585,0.6234939759036144,A10044002-60.0,201210.0
591,0.0784313725490196,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.6881505619219233,0.18708827404479578,0.6566265060240963,A10044002-60.0,201211.0
592,0.06932773109243698,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.7583542675337385,0.16864295125164686,0.6114457831325302,A10044002-60.0,201302.0
593,0.07184873949579831,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.7768723482974775,0.12911725955204212,0.5843373493975905,A10044002-60.0,201303.0
594,0.06757703081232494,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.7677586037658768,0.1620553359683794,0.6475903614457832,A10044002-60.0,201304.0
595,0.07177871148459383,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.7738904802778304,0.1805006587615282,0.6295180722891567,A10044002-60.0,201305.0
596,0.07058823529411765,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.7861395083483023,0.14624505928853748,0.6144578313253013,A10044002-60.0,201306.0
597,0.06722689075630253,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.849570411683811,0.04743083003952564,0.48192771084337355,A10044002-60.0,201307.0
598,0.07058823529411765,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.8569209187160747,0.07641633728590247,0.530120481927711,A10044002-60.0,201308.0
599,0.06792717086834735,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.8539283933981652,0.08300395256916993,0.4608433734939759,A10044002-60.0,201309.0
600,0.0707563025210084,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.8398384032294339,0.044795783926218635,0.49999999999999994,A10044002-60.0,201310.0
601,0.0703781512605042,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.845413727805294,0.03425559947299073,0.46385542168674704,A10044002-60.0,201311.0
602,0.06353874883286648,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.8499368635295927,0.08827404479578393,0.4608433734939759,A10044002-60.0,201312.0
603,0.07507002801120449,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.8935970637124802,0.030303030303030276,0.31325301204819284,A10044002-60.0,201401.0
604,0.07773109243697479,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.8934474861434456,0.04743083003952564,0.33132530120481934,A10044002-60.0,201402.0
605,0.0692577030812325,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.8764989661242368,0.021080368906455815,0.3373493975903615,A10044002-60.0,201403.0
606,0.06817927170868349,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.8145173281358078,0.10803689064558619,0.34939759036144574,A10044002-60.0,201404.0
607,0.0684873949579832,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.8355520984078315,0.13570487483530957,0.40060240963855426,A10044002-60.0,201405.0
608,0.07282913165266106,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.8418870093968007,0.15810276679841884,0.4066265060240965,A10044002-60.0,201406.0
609,0.07166199813258636,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.9453566282410504,0.13043478260869557,0.3734939759036144,A10044002-60.0,201407.0
610,0.07581699346405227,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.9427622558442159,0.1620553359683794,0.3795180722891566,A10044002-60.0,201408.0
611,0.070203081232493,0.19230769230769232,0.5902380235010546,0.0,0.6363636363636364,0.3005752891981826,0.12173468432981915,0.7497308561652739,0.8495139393632738,1.0,0.03865235672559469,0.9292282977215705,0.15019762845849793,0.3614457831325301,A10044002-60.0,201409.0
