,아파트코드,단지명,시군구,주소.읍면동.,kapt도로명주소,세대타입.분양형태.,전용면적(㎡),계약년월,층,건축년도,주차대수,좌표X,좌표Y,범죄율,건물연식,대규모점포_거리,버스정류장_거리,지하철역_거리,학교_거리,유치원_거리,병원_거리,거래금액(만원),Unnamed: 0,년도,월,주택구매력지수,RIR,LIR
1397,A10045601,현대,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로36길 109,분양,66.6,201705.0,7.0,1993.0,742.0,127.0217626,37.5599909,2.590409939,6.0,0.318139112,0.190147498,0.618240071,0.280760965,0.384240829,0.335040298,41800.0,64,2017,5,55.13683799,7.22,3.28
1398,A10045601,현대,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로36길 109,분양,79.11,201705.0,12.0,1993.0,742.0,127.0217626,37.5599909,2.590409939,6.0,0.318139112,0.190147498,0.618240071,0.280760965,0.384240829,0.335040298,48500.0,64,2017,5,55.13683799,7.22,3.28
1399,A10045601,현대,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로36길 109,분양,83.97,201705.0,4.0,1993.0,742.0,127.0217626,37.5599909,2.590409939,6.0,0.318139112,0.190147498,0.618240071,0.280760965,0.384240829,0.335040298,45000.0,64,2017,5,55.13683799,7.22,3.28
1400,A10045601,현대,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로36길 109,분양,83.97,201705.0,12.0,1993.0,742.0,127.0217626,37.5599909,2.590409939,6.0,0.318139112,0.190147498,0.618240071,0.280760965,0.384240829,0.335040298,45000.0,64,2017,5,55.13683799,7.22,3.28
1401,A10045601,현대,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로36길 109,분양,83.97,201705.0,10.0,1993.0,742.0,127.0217626,37.5599909,2.590409939,6.0,0.318139112,0.190147498,0.618240071,0.280760965,0.384240829,0.335040298,46000.0,64,2017,5,55.13683799,7.22,3.28
1402,A10045601,현대,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로36길 109,분양,139.275,201706.0,2.0,1993.0,742.0,127.0217626,37.5599909,2.590409939,6.0,0.318139112,0.190147498,0.618240071,0.280760965,0.384240829,0.335040298,55000.0,65,2017,6,54.01512115,7.7,3.39
1403,A10045601,현대,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로36길 109,분양,79.11,201707.0,15.0,1993.0,742.0,127.0217626,37.5599909,2.590409939,6.0,0.318139112,0.190147498,0.618240071,0.280760965,0.384240829,0.335040298,44500.0,66,2017,7,53.56659507,7.99,3.47
1404,A10045601,현대,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로36길 109,분양,122.275,201707.0,13.0,1993.0,742.0,127.0217626,37.5599909,2.590409939,6.0,0.318139112,0.190147498,0.618240071,0.280760965,0.384240829,0.335040298,56000.0,66,2017,7,53.56659507,7.99,3.47
1405,A10045601,현대,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로36길 109,분양,121.14,201707.0,14.0,1993.0,742.0,127.0217626,37.5599909,2.590409939,6.0,0.318139112,0.190147498,0.618240071,0.280760965,0.384240829,0.335040298,60500.0,66,2017,7,53.56659507,7.99,3.47
1406,A10045601,현대,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로36길 109,분양,139.275,201707.0,8.0,1993.0,742.0,127.0217626,37.5599909,2.590409939,6.0,0.318139112,0.190147498,0.618240071,0.280760965,0.384240829,0.335040298,62900.0,66,2017,7,53.56659507,7.99,3.47
1407,A10045601,현대,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로36길 109,분양,122.275,201707.0,8.0,1993.0,742.0,127.0217626,37.5599909,2.590409939,6.0,0.318139112,0.190147498,0.618240071,0.280760965,0.384240829,0.335040298,59500.0,66,2017,7,53.56659507,7.99,3.47
1408,A10045601,현대,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로36길 109,분양,79.11,201707.0,5.0,1993.0,742.0,127.0217626,37.5599909,2.590409939,6.0,0.318139112,0.190147498,0.618240071,0.280760965,0.384240829,0.335040298,47000.0,66,2017,7,53.56659507,7.99,3.47
1409,A10045601,현대,서울특별시 중구 신당동,신당동,서울특별시 중구 다산로36길 109,분양,83.97,201707.0,13.0,1993.0,742.0,127.0217626,37.5599909,2.590409939,6.0,0.318139112,0.190147498,0.618240071,0.280760965,0.384240829,0.335040298,47000.0,66,2017,7,53.56659507,7.99,3.47
1410,A10028201,신성아파트,서울특별시 중구 인현동2가,인현동2가,서울특별시 중구 마른내로 72,분양,48.56,201610.0,10.0,1968.0,0.0,126.9958147,37.56355333,2.590409939,4.0,0.275302187,0.178854385,0.290336235,0.233415495,0.50445092,0.02278152,17700.0,57,2016,10,57.08210592,7.44,3.14
1411,A10028201,신성아파트,서울특별시 중구 인현동2가,인현동2가,서울특별시 중구 마른내로 72,분양,41.62,201612.0,8.0,1968.0,0.0,126.9958147,37.56355333,2.590409939,4.0,0.275302187,0.178854385,0.290336235,0.233415495,0.50445092,0.02278152,19200.0,59,2016,12,54.94691069,7.85,3.58
1412,A10028201,신성아파트,서울특별시 중구 인현동2가,인현동2가,서울특별시 중구 마른내로 72,분양,42.31,201702.0,7.0,1968.0,0.0,126.9958147,37.56355333,2.590409939,4.0,0.275302187,0.178854385,0.290336235,0.233415495,0.50445092,0.02278152,19200.0,61,2017,2,56.3358196,8.04,3.5
1413,A10028201,신성아파트,서울특별시 중구 인현동2가,인현동2가,서울특별시 중구 마른내로 72,분양,41.62,201703.0,8.0,1968.0,0.0,126.9958147,37.56355333,2.590409939,4.0,0.275302187,0.178854385,0.290336235,0.233415495,0.50445092,0.02278152,17700.0,62,2017,3,56.04806294,7.48,3.45
1414,A10028201,신성아파트,서울특별시 중구 인현동2가,인현동2가,서울특별시 중구 마른내로 72,분양,52.1,201706.0,6.0,1968.0,0.0,126.9958147,37.56355333,2.590409939,4.0,0.275302187,0.178854385,0.290336235,0.233415495,0.50445092,0.02278152,21800.0,65,2017,6,54.01512115,7.7,3.39
1415,A10028201,신성아파트,서울특별시 중구 인현동2가,인현동2가,서울특별시 중구 마른내로 72,분양,82.61,201707.0,6.0,1968.0,0.0,126.9958147,37.56355333,2.590409939,4.0,0.275302187,0.178854385,0.290336235,0.233415495,0.50445092,0.02278152,34800.0,66,2017,7,53.56659507,7.99,3.47
1416,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,84.93,201608.0,11.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,63000.0,55,2016,8,62.08258035,7.04,3.06
1417,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,84.93,201608.0,17.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,62000.0,55,2016,8,62.08258035,7.04,3.06
1418,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,84.93,201608.0,16.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,63600.0,55,2016,8,62.08258035,7.04,3.06
1419,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,114.77,201608.0,1.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,59700.0,55,2016,8,62.08258035,7.04,3.06
1420,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,84.95,201608.0,11.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,65900.0,55,2016,8,62.08258035,7.04,3.06
1421,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,84.93,201608.0,4.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,62000.0,55,2016,8,62.08258035,7.04,3.06
1422,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,114.77,201609.0,14.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,73500.0,56,2016,9,60.22238992,7.56,3.24
1423,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,84.95,201609.0,17.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,67000.0,56,2016,9,60.22238992,7.56,3.24
1424,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,84.95,201609.0,15.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,59700.0,56,2016,9,60.22238992,7.56,3.24
1425,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,114.77,201609.0,6.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,73800.0,56,2016,9,60.22238992,7.56,3.24
1426,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,84.93,201610.0,18.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,69000.0,57,2016,10,57.08210592,7.44,3.14
1427,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,114.54,201610.0,2.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,67500.0,57,2016,10,57.08210592,7.44,3.14
1428,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,59.7,201610.0,13.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,51000.0,57,2016,10,57.08210592,7.44,3.14
1429,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,84.95,201610.0,9.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,65000.0,57,2016,10,57.08210592,7.44,3.14
1430,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,114.77,201610.0,2.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,73000.0,57,2016,10,57.08210592,7.44,3.14
1431,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,59.7,201610.0,6.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,51000.0,57,2016,10,57.08210592,7.44,3.14
1432,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,114.77,201610.0,14.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,76300.0,57,2016,10,57.08210592,7.44,3.14
1433,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,114.77,201611.0,18.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,78800.0,58,2016,11,55.53607161,7.64,3.44
1434,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,84.93,201611.0,5.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,67000.0,58,2016,11,55.53607161,7.64,3.44
1435,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,114.77,201611.0,17.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,73000.0,58,2016,11,55.53607161,7.64,3.44
1436,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,84.95,201611.0,9.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,68500.0,58,2016,11,55.53607161,7.64,3.44
1437,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,114.77,201612.0,2.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,73000.0,59,2016,12,54.94691069,7.85,3.58
1438,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,84.93,201612.0,3.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,63500.0,59,2016,12,54.94691069,7.85,3.58
1439,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,84.95,201612.0,2.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,64200.0,59,2016,12,54.94691069,7.85,3.58
1440,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,114.77,201701.0,4.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,74300.0,60,2017,1,56.61309133,8.5,3.75
1441,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,52.64,201702.0,1.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,44000.0,61,2017,2,56.3358196,8.04,3.5
1442,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,59.7,201702.0,10.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,53200.0,61,2017,2,56.3358196,8.04,3.5
1443,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,84.93,201703.0,9.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,68000.0,62,2017,3,56.04806294,7.48,3.45
1444,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,84.93,201703.0,3.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,64000.0,62,2017,3,56.04806294,7.48,3.45
1445,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,59.7,201703.0,5.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,54500.0,62,2017,3,56.04806294,7.48,3.45
1446,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,59.93,201704.0,17.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,59000.0,63,2017,4,55.72238195,7.19,3.32
1447,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,114.77,201704.0,4.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,77300.0,63,2017,4,55.72238195,7.19,3.32
1448,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,114.77,201704.0,18.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,79500.0,63,2017,4,55.72238195,7.19,3.32
1449,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,59.7,201704.0,18.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,56000.0,63,2017,4,55.72238195,7.19,3.32
1450,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,114.77,201705.0,3.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,74800.0,64,2017,5,55.13683799,7.22,3.28
1451,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,59.7,201705.0,5.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,54000.0,64,2017,5,55.13683799,7.22,3.28
1452,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,59.7,201705.0,1.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,47000.0,64,2017,5,55.13683799,7.22,3.28
1453,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,84.93,201705.0,1.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,60000.0,64,2017,5,55.13683799,7.22,3.28
1454,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,114.77,201706.0,13.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,79500.0,65,2017,6,54.01512115,7.7,3.39
1455,A10085903,삼성사이버빌리지,서울특별시 중구 중림동,중림동,서울특별시 중구 중림로 10,분양,84.95,201707.0,12.0,2001.0,890.0,126.9653021,37.5581126,2.590409939,9.0,0.123156207,0.171754148,0.251874059,0.180746125,0.236220693,0.125118649,75000.0,66,2017,7,53.56659507,7.99,3.47
1456,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,114.84,201608.0,29.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,79500.0,55,2016,8,62.08258035,7.04,3.06
1457,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,80.473,201608.0,15.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,59000.0,55,2016,8,62.08258035,7.04,3.06
1458,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,82.413,201608.0,7.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,58000.0,55,2016,8,62.08258035,7.04,3.06
1459,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,114.84,201609.0,18.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,80000.0,56,2016,9,60.22238992,7.56,3.24
1460,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,82.413,201609.0,15.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,59500.0,56,2016,9,60.22238992,7.56,3.24
1461,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,114.84,201609.0,32.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,55330.0,56,2016,9,60.22238992,7.56,3.24
1462,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,114.84,201610.0,17.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,81000.0,57,2016,10,57.08210592,7.44,3.14
1463,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,89.307,201610.0,26.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,68000.0,57,2016,10,57.08210592,7.44,3.14
1464,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,135.533,201611.0,22.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,94000.0,58,2016,11,55.53607161,7.64,3.44
1465,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,82.413,201611.0,19.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,63700.0,58,2016,11,55.53607161,7.64,3.44
1466,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,89.307,201611.0,13.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,65700.0,58,2016,11,55.53607161,7.64,3.44
1467,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,135.533,201612.0,6.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,81500.0,59,2016,12,54.94691069,7.85,3.58
1468,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,80.473,201701.0,10.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,59500.0,60,2017,1,56.61309133,8.5,3.75
1469,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,89.307,201701.0,17.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,63500.0,60,2017,1,56.61309133,8.5,3.75
1470,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,114.84,201702.0,16.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,81000.0,61,2017,2,56.3358196,8.04,3.5
1471,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,80.473,201703.0,7.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,59000.0,62,2017,3,56.04806294,7.48,3.45
1472,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,89.307,201703.0,14.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,68000.0,62,2017,3,56.04806294,7.48,3.45
1473,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,82.413,201703.0,6.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,62800.0,62,2017,3,56.04806294,7.48,3.45
1474,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,114.84,201703.0,31.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,81500.0,62,2017,3,56.04806294,7.48,3.45
1475,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,114.84,201704.0,8.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,72000.0,63,2017,4,55.72238195,7.19,3.32
1476,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,114.84,201705.0,7.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,79000.0,64,2017,5,55.13683799,7.22,3.28
1477,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,114.84,201706.0,32.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,84000.0,65,2017,6,54.01512115,7.7,3.39
1478,A10071301,남산센트럴자이,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 235,분양,135.533,201706.0,27.0,2009.0,481.0,126.9976903,37.5627311,2.590409939,9.0,0.293857505,0.130791343,0.343130238,0.291434772,0.320131542,0.026982458,100500.0,65,2017,6,54.01512115,7.7,3.39
1479,A10086301,진양상가,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 217,분양,107.9,201611.0,15.0,1970.0,0.0,126.9959355,37.5624272,2.590409939,6.0,0.254426855,0.065489026,0.196550697,0.342054268,0.468171949,0.059545461,35600.0,58,2016,11,55.53607161,7.64,3.44
1480,A10086301,진양상가,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 217,분양,71.93,201611.0,8.0,1970.0,0.0,126.9959355,37.5624272,2.590409939,6.0,0.254426855,0.065489026,0.196550697,0.342054268,0.468171949,0.059545461,34000.0,58,2016,11,55.53607161,7.64,3.44
1481,A10086301,진양상가,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 217,분양,95.8,201612.0,16.0,1970.0,0.0,126.9959355,37.5624272,2.590409939,6.0,0.254426855,0.065489026,0.196550697,0.342054268,0.468171949,0.059545461,49500.0,59,2016,12,54.94691069,7.85,3.58
1482,A10086301,진양상가,서울특별시 중구 충무로4가,충무로4가,서울특별시 중구 퇴계로 217,분양,71.93,201701.0,6.0,1970.0,0.0,126.9959355,37.5624272,2.590409939,6.0,0.254426855,0.065489026,0.196550697,0.342054268,0.468171949,0.059545461,33000.0,60,2017,1,56.61309133,8.5,3.75
